token_address,vol_24h,early_velocity_ratio,early_trade_dominance
0x8e7009a281a7190deddfca2fbf48e4706f141208,6333524.611991271,0.8358058593888936,0.0026802010537233588
0x71df19bb60c45f3fd2aca372fe05d516f0803c8a,5145425.881692743,0.9998740821600132,0.019347177845465174
0xdac32deb60c817ee1cd8fc2bb2a7cda2ce1732d0,10045869.85777491,0.6544416156426115,0.003447488110724637
0x7ea2b10f66a90591cbd2dcff129f8f90983b260e,0,0,
0x6a211f2e030d5e9ccb3d67696934a8bbfeb1169a,2100776.9104333217,0.9982942819304497,0.020915721542498142
0x6916930b8e1f4298a97e2ea9ec18b77186b32815,13431131.547461849,1,0.24002484475028465
0x1121acc14c63f3c872bfca497d10926a6098aac5,0,0,
0x607f4c5bb672230e8672085532f7e901544a7375,0,0,
0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,0,0,
0xb58e61c3098d85632df34eecfb899a1ed80921cb,0,0,
0x8408d45b61f5823298f19a09b53b7339c0280489,470152.964767928,0.13417251114152304,0.010228601999417955
0xcb69e5750f8dc3b69647b9d8b1f45466ace0a027,479280.66564650694,0.026752975375163305,0.013425275545635596
0x43c5034469bce262d32f64c5e7f9f359f5b1495f,0,0,
0x00df79c08a7c640b7f7cc203e618fd0d5747cf99,3321121.9200416026,1,0.005858557691128216
0xb0c41c08fd2f8782c6944204af085fec9db66c56,4798115.1405398175,0.6473319056117285,0.013436318422953538
0xed7c33545f5a0baf70b6681b2a2409991b220dab,2314115.5582366143,0.999893546041876,0.045442586663106355
0xbc436c9bb2c575cbb92e2a0a7b4e1daec5ef0a5c,2641928.6263359454,1,0.03809315190932721
0x972966bcc17f7d818de4f27dc146ef539c231bdf,3732143.7449762886,0.1303878357597907,0.6626447180000751
0x4ee6e9ebeb5f0acb09025ff820ff029ed539bbbc,2104127.2990887603,1,0.019287057933007484
0xc00e94cb662c3520282e6f5717214004a7f26888,0,0,
0xa5ea28c216e24168c1610ede3c6200a23d3ef3ef,99502.32367811633,0.015414311320059533,0.0544289413275276
0xf477ac7719e2e659001455cdda0cc8f3ad10b604,0,0,
0x45510db2481353178db5abb87c96805fadad0724,104030.68105296613,0.0040207128697842265,0.10464927090906037
0x66a1e37c9b0eaddca17d3662d6c05f4decf3e110,0,0,
0xdf100b8abd3cd41fc5cc1236ad7c6629a901afbf,7409.232293386585,0.002231398509167257,0.21732105014703118
0x203240c141dd80dcefc43f782a1321bbdf8dc89f,142045.44919544112,0.008113832112059084,0.043600399978169585
0x98a878b1cd98131b271883b390f68d2c90674665,28.466061834011,9.668216056304869e-8,0.3514458885839619
0x7001d68f065ffd18619f0ab1881f1a7dcb5d5b25,717864.2749742585,0.2528298272583235,0.019600764231890278
0x417536315f6e5334aac69edeeb8f78dbcbf26770,4749212.767279888,0.7064976205033707,0.027230687372806373
0xf31fcefa2be3e6580b23738baf72ca735f3f5644,4199083.810554896,1,0.01590698499866979
0x456c3e2a46cc94a557544fb1f9852fd43076c5b7,6973495.053440455,0.9984410195501,0.009860042665607523
0x1465216f68c4cb9712535183a2d4c3659d7aa6d4,8703810.29061291,0.2746842390850344,0.006196054959484281
0x0000000000085d4780b73119b644ae5ecd22b376,0,0,
0x27c70cd1946795b66be9d954418546998b546634,0,0,
0x3073f7aaa4db83f95e9fff17424f71d4751a3073,0,0,
0x468eabcb5c914ac59e72691f8fc970880a94f4b3,10616932.783515058,0.23067666631086103,0.0077580344228881945
0x76887cb94cf29ec539b3219ba62104be04f26a5c,0,0,
0x404cbb1adc1524c3841b3f7df1e77290efb00540,2966291.064726004,0.7471471973557767,0.004453211674701303
0xe77076518a813616315eaaba6ca8e595e845eee9,0,0,
0xbd3e44ccac3aca304c4feaa5f8fd198fbd3f3d1d,2539483.720961945,0.9999998588631506,0.010737838895838328
0x3b604747ad1720c01ded0455728b62c0d2f100f0,0,0,
0x3c7766d1158f6c534bb46b25483fac2431aed828,4701995.771930253,0.4781227771199379,0.0028916057121119152
0x269616d549d7e8eaa82dfb17028d0b212d11232a,0,0,
0x851f679a5edfb16e7cf1ad157c6995b7e7f333f2,0,0,
0x71ab77b7dbb4fa7e017bc15090b2163221420282,0,0,
0x4956b52ae2ff65d74ca2d61207523288e4528f96,0,0,
0x3a856d4effa670c54585a5d523e96513e148e95d,0,0,
0x69d8ecf88eaeb085a2949e35f7793f52289db21e,420417.59938881523,0.04550284951870225,0.008169168366530402
0x509b4ff36a9a9bf6fe128bfc3b08fb85ee5f7656,3167514.3120076805,0.9912549884319264,0.012729531251113084
0x63d5d7c8fe2bb3a677eb00e014d9ad61290b2826,1810335.3260592173,0.04590202743908725,0.0037884657801540286
0x7fe97ac96ef3914076a60313a1f1c27b7753239e,14900311.389626428,0.8895065237952977,0.0014829062190007663
0x952e8d7a88b8a58c2d2bc0aa36d3a8b74fcfb8c3,14081510.519488242,0.5730181161962383,0.002278107512018433
0xbc396689893d065f41bc2c6ecbee5e0085233447,0,0,
0xacbf265d834c25993d6836d8555be62d3742e5c0,4336835.952086859,0.6373760102206968,0.002349228419521243
0x8e0e57dcb1ce8d9091df38ec1bfc3b224529754a,0,0,
0x157a6df6b74f4e5e45af4e4615fde7b49225a662,0,0,
0x3081220ab18ddc56d8ee8f2aad68108a69f18d8a,5831526.960339254,0.4985997489101003,0.004805072345806083
0x2ac67c80882e2a3a70480d4940e8c7933730aaba,3507070.237564548,0.9999957258024047,0.014265567508265964
0xb9d9d3cf8f55e05784cb3ab60944bac09b630a4e,3737719.7554423683,0.9999998846942988,0.051969224060770404
0x4b416d11b10692edc4ee0d26e987458321dc9bfc,6458965.810512099,0.9153214983056298,0.006418402692931902
0x3610913371ce20014878a8834db007779c378beb,2582306.7914790465,1,0.047623392367578135
0xb0f70c0bd6fd87dbeb7c10dc692a2a6106817072,0.20750855159999998,3.2308086131576616e-9,1
0xfde565a441d8f0bb0c41620b7fdbaa251324eb05,3291792.4097686363,0.5067231963146418,0.005366825616714368
0x38e68a37e401f7271568cecaac63c6b1e19130b4,0,0,
0xf970b8e36e23f7fc3fd752eea86f8be8d83375a6,0,0,
0x4a35feae3378298d65f123576c61acd62b52a920,465626.97779115295,0.0380381896040051,0.04951517808124741
0x22fa7fd918a4364de63be573d8982af47d9cb6ba,14665478.307203852,0.4341363855771724,0.004581843331398901
0x72c440b5a41cd48e4c362c706e3f42000de1d8f7,82724.29489934415,0.033895837979182504,0.04468784878003487
0xbdfa6c56cac0e730e75f1538f1b6f78893aae362,3580015.5721685346,1,0.026245241158240774
0x1000003ef093f9974a3a5f03c34bd738f54be760,147981727.7038425,0.999981662824112,0.4923527596505133
0x2694883139be7b2a1898ebe8513e589481295a4a,4711462.709089693,1,0.025892614170522715
0x90fd0cd338a2a9d61e40dca7122b58a375dba989,6174800.442387387,0.5923305196213067,0.0023264368165439304
0xb4b87e8399686e46ae50de4ce6c9efe6caffd4b9,3104132.9636327503,0.8317662531282911,0.010015545836156804
0xf8ebf4849f1fa4faf0dff2106a173d3a6cb2eb3a,0,0,
0x255494b830bd4fe7220b3ec4842cba75600b6c80,71672.56715904533,0.005630466539790861,0.007747270509918112
0x11fa1193743061591cbe47c9e0765eaebaa3a046,4184007.310672061,0.15661515647121663,0.006559711344698516
0x2cb8670ca0cace687a106c4c3a2d36cd4f6d0305,235264.26981934573,0.04515858547393769,0.011215967558255489
0x1d782cdb9974e7fcb629eed93ff3d639b1cd4403,4853557.991189063,0.9999932199258491,0.01323216516612789
0x6406ad0d2094b7730ae62ac72cb3583f986fa2b6,13309888.505160663,0.50479781019615,0.0018550260958631849
0x112b08621e27e10773ec95d250604a041f36c582,0,0,
0x38e382f74dfb84608f3c1f10187f6bef5951de93,0,0,
0x3ece89bb216053b0ead18e2dfeb17014a24ff49f,1874241.8715040395,0.41657679835338446,0.003652803234137876
0xa6c0c097741d55ecd9a3a7def3a8253fd022ceb9,0,0,
0xb5ff6c64228b8bfff6d7405910976bd45d3d0ab1,14812765.948030692,0.9444732820564009,0.0015282428120952534
0xd8bc0795afd6aa03dbf209fbb1f1de1cf00517b3,0,0,
0x1b887c8621ed207d831b846951a80474fb17a31d,2398815.4498647777,0.39438900827111917,0.1052049868655564
0xbe313418ee913c8924eddce6ff32c9448d23ddb4,4033153.7743285187,0.9999955324148262,0.01265068702683159
0xaca92e438df0b2401ff60da7e4337b687a2435da,1.000198,1.2561735165054413e-9,1
0xa26cbb76156090f4b40a1799a220fc4c946afb3c,1877054.285668615,0.31223565813211107,0.047522253722141125
0x36c7188d64c44301272db3293899507eabb8ed43,0,0,
0x261307376eb33cb2b2b4692e1521446fac63e449,7316646.589300614,0.9999994979330871,0.016367821477360763
0x0136c9bed6738f9cfb0dbc55502634e658ea3f8a,3065509.021196943,0.9259927044308406,0.007580632772442034
0xe4ad6e3a254d545215089c972056494dfc12406c,239875.49504182575,0.10606755129723588,0.017530567573260332
0x0ab59f0a405fd444519a0552c5cb693de0075c9b,2298260.8901962778,1,0.05325145219216263
0x69fffb7162de76164d684a4e9641d94f4e3fe11e,2025479.926907549,0.9631616730236501,0.004804198922901687
0xf05e58fcea29ab4da01a495140b349f8410ba904,0,0,
0x91e16d35c3e2b03e34f31950e26ba9427a7cdf4b,3430697.4746510857,0.9966189264499529,0.019520673314465838
0x7587e41f96da140ffcb7f059de059a6c9506b040,2186963.8458706043,0.9999102164420707,0.056887109759751926
0xe423469c321bc3accdd78ce91783fca591860070,3414956.1038765986,0.9998937682535335,0.020420217683662353
0xfb96e5da37163d6cbea9d5cd5196dd55b70994b7,2262935.0117331115,0.999929455288426,0.02255201347872125
0x3d4960cd5927b589dbd49a629eb2aa8f9d001f38,4697373.679373115,0.9999939562393819,0.01600423786058544
0x628a3b2e302c7e896acc432d2d0dd22b6cb9bc88,0,0,
0x420658a1d8b8f5c36ddaf1bb828f347ba9011969,19838539.933979187,0.3671227288029156,0.4308108294418375
0xc8f69a9b46b235de8d0b77c355fff7994f1b090f,0,0,
0x4d4574f50dd8b9dbe623cf329dcc78d76935e610,1197362.6884530906,0.008913470140199066,0.009453204607890281
0x76b6f7bd8857195c5165a49a6ff75f84a3f081ca,393260.252340082,0.07207125530740982,0.009055156679767003
0x99ea4db9ee77acd40b119bd1dc4e33e1c070b80d,0,0,
0x49366fd402dded8adda921b40640d6b2143a3f7a,1324.5297970407878,0.00042283052564641346,0.07334681269230804
0x00a0d472bab6032e228131c9830344fbe38765eb,5921292.2431099545,0.24621281746425738,0.0032466315056295316
0xe9b61a6e4003c854fd3593366734bd7b9c997cd3,10098469.632890817,0.5611321662120518,0.0015273554938231993
0x3809849e396776bdc7aa76f20400e15b4307bc7a,2015199.982775296,0.9921065159551613,0.03104810097976208
0x8dee6d16bb7271b7414c8d1d1987a68c576c33aa,2391127.8398833573,1,0.010524656850311953
0xaaee1a9723aadb7afa2810263653a34ba2c21c7a,0,0,
0x340d2bde5eb28c1eed91b2f790723e3b160613b7,0,0,
0xd9016a907dc0ecfa3ca425ab20b6b785b42f2373,0,0,
0xdb25f211ab05b1c97d595516f45794528a807ad8,0,0,
0x946a295387edf01c0e5fe440eafb2b05a431940d,2633656.8619536944,1,0.01871924632863587
0xb7579e084dd54c79c205cd741b2e519af1a98944,8816264.618515711,0.6939644028765455,0.003657522041410122
0x186f04af76ccf1a99f86b49175e89960903de747,6063985.430666279,0.9721174385093359,0.005277883747009191
0xe96472b7a53f364686fd7684ccd10bbdd02659a3,563982.6752303811,0.12411686013967811,0.03069668163381588
0xe59ba2a5292fba0f118dd9215de044c79e2a1943,2017316.9632354951,1,0.049747740003682345
0xc0fc3fd10c3ed1e1d0a3879b25c26992d1816e46,0,0,
0xf469fbd2abcd6b9de8e169d128226c0fc90a012e,0,0,
0x809b05ff167c7d70425951753bc0eb0fcc8e491f,247712.98193785376,0.08088667360482923,0.029223678631952237
0x2a98e535ec57e0bbba5c40bfd42ab710f8c0c7b6,2275045.511334521,0.9999840308127322,0.06822949114985999
0xcc5a96acb55cb2dd67276d839b4ba074f5ded23d,3996154.9521487653,0.9999989442470267,0.012253933724525663
0x72b658bd674f9c2b4954682f517c17d14476e417,0,0,
0xd6fb44e0a84b883efb117bbc291de7613a23a677,996609.8057719877,0.27823002120206275,0.003358270177282338
0xdb9ff4a47a271788c650486c456d8b37c198d9e9,6063241.581285161,0.504943558783923,0.005002274331571445
0xbd15c87a4f6f271313b87971d8a9a84878b6f78d,2160450.773880812,0.7453141169136744,0.008989071863208702
0x59808ad30644f7b3c87273109d9dab91c808e75d,3400482.525644279,0.9999997181550271,0.005423422240736067
0xfd36fa88bb3fea8d1264fc89d70723b6a2b56958,3093424.934088327,0.2198930395732939,0.03686343135838627
0xd7efb00d12c2c13131fd319336fdf952525da2af,0,0,
0xd0cc2b0efb168bfe1f94a948d8df70fa10257196,10161846.16180222,0.40362452482801053,0.006913074541913861
0xa250cc729bb3323e7933022a67b52200fe354767,0,0,
0xa19f5264f7d7be11c451c093d8f92592820bea86,0,0,
0x4c11249814f11b9346808179cf06e71ac328c1b5,0,0,
0xb60acd2057067dc9ed8c083f5aa227a244044fd6,0,0,
0xa1f50f0a627549abf4caa8a77832203f2d31325b,11991007.696049687,0.5659149710343208,0.0023056788007800315
0xe0c1b06b538549fb2029a091716ac03197c00cfd,4788753.693932731,0.9975866046759025,0.023979081502016494
0x03049b395147713ae53c0617093675b4b86dde78,0,0,
0x8064d9ae6cdf087b1bcd5bdf3531bd5d8c537a68,0,0,
0x57f5e098cad7a3d1eed53991d4d66c45c9af7812,0,0,
0xb908c602e50ef63133e28889901377c15d5523a0,406343.1506019886,0.17556126580192144,0.002804843136045715
0xe41d2489571d322189246dafa5ebde1f4699f498,0,0,
0x8786336fbe367eb4548a1ee3e4543355ecab5fc4,16.455608243488683,0.000008174614413340338,0.5167928811725765
0x2a92525fda8d3ab481f8e2a913b64b64bd1c9fdd,0,0,
0x30a25cc9c9eade4d4d9e9349be6e68c3411367d3,357087.90252700733,0.17069285910631926,0.009750049833001786
0xe7e17f4040fe9c8619a045416a4bb2a143a505f5,6299149.28936657,0.9999921945759093,0.019741081738798138
0x6b4472d6047aae634e90a8cfebb34f4ed430eda7,1749546.6736318879,0.40468516991237,0.0031664928631832583
0x589254a4ebe0fbca174dcbcf1d0a13909c0461f5,2761484.2909323694,0.9999996574418931,0.030124339589592014
0x988dadd0b82fa7d94d9e6f084a08755bfd4da860,0,0,
0x1930411152437a3a85d76d6d0720618b31a555e4,542792.9138305499,0.19728285877701154,0.0074597752447791415
0x85cafa694d2bdbd66797c26c72d76e4814d73a74,2225757.1745320414,1,0.038163260327690234
0x4b7b3e661c9a2de1d09382e4cff6a8fde16d061a,2315769.3081740635,0.9999991803413963,0.0047833081875233805
0x7cf9a80db3b29ee8efe3710aadb7b95270572d47,42799.22205153908,0.0058005639819503,0.07421452661912993
0xc28eb2250d1ae32c7e74cfb6d6b86afc9beb6509,0,0,
0x7d5121505149065b562c789a0145ed750e6e8cdd,0,0,
0x32b4d049fe4c888d2b92eecaf729f44df6b1f36e,2206130.1819563936,0.13913713538430844,0.0055278514231644794
0x8baf5d75cae25c7df6d1e0d26c52d19ee848301a,0,0,
0x6b785a0322126826d8226d77e173d75dafb84d11,0,0,
0xa37f4d2dc3d3c136b68fcf52be3afa09d4dfc38d,8494355.528347492,0.6960297686894648,0.00340548695452533
0xd4634f5a656f5fad4276f5d5e7bc61b65df2e46a,1489184.6257526227,0.0653131623045134,0.00172069094935444
0xc7ef6991534dda0d27563675b8afd695fddce197,3947432.572856923,0.999740100744275,0.028097497998778254
0x55296f69f40ea6d20e478533c15a6b08b654e758,0,0,
0x11dfc652eb62c723ad8c2ae731fcede58ab07564,800312.0864088653,0.091353185306622,0.014042120750339036
0xe820c06321e60d36257c666643fa5436643445e3,28.039908376287997,6.077770550247531e-7,0.1835830475575349
0x341ea9d0e5c9a2a7781aff398117846ea2fff2ab,366430.2582982351,0.1300648037028432,0.007196009030506887
0x41fcf5a2e40d8efb70b4295c13255cf4accaae04,2510419.41563197,1,0.012211714013622746
0x65116063c234217eab58ac41a69a8802f357e934,4507848.742639019,0.9999743939124954,0.014328468369949686
0x2c4ceb697f4d8385621438c0e785635942e8404f,3192498.1979844985,1,0.016853344472385484
0x941857fc5aca1010af13633d2a63d3c09f1c66ab,2237142.11684969,0.9999994514209609,0.05002258077227457
0xcafe001067cdef266afb7eb5a286dcfd277f3de5,0,0,
0x549020a9cb845220d66d3e9c6d9f9ef61c981102,0,0,
0xfca88920ca5639ad5e954ea776e73dec54fdc065,1027385.1990021259,0.019000599904960447,0.00630625787318413
0xf1d05ac563d3c59696e8c41dd34f49d1453c47c6,2690027.8936981177,0.5823116780852912,0.010143867211501694
0xa13d56746e9e9a0da10d105eb3bc0dcd2bdf8f0e,5777843.364400055,0.7936389483160358,0.0065720983396115925
0x767620b46160e2a8f3cc8203405da306e4337d1b,1814511.5232629639,0.6952160588628447,0.008927795841929518
0xbd8f502aeb913af49161a40518b76fd4b6449653,13438038.357246876,0.9731620123827592,0.0030434008895502554
0x69fa0fee221ad11012bab0fdb45d444d3d2ce71c,0,0,
0x2fc17484b42a8925129aefffe26b86547a2ebbea,2051652.3125298014,0.6749313589886922,0.004987859647680081
0x62732032aa2bd6e3420738c19c940bdac1b8e8eb,4581145.722998248,0.9999997709394556,0.029396596275611354
0xc0c293ce456ff0ed870add98a0828dd4d2903dbf,0,0,
0xda7ad9dea9397cffddae2f8a052b82f1484252b3,554.455594821128,0.00007680955403379058,0.3575833912899081
0x40e3d1a4b2c47d9aa61261f5606136ef73e28042,0,0,
0x12970e6868f88f6557b76120662c1b3e50a646bf,0,0,
0x9e6be44cc1236eef7e1f197418592d363bedcd5a,0,0,
0xe343167631d89b6ffc58b88d6b7fb0228795491d,0.02854374999999742,5.966754789332414e-11,0.9094670462010895
0xf3dcbc6d72a4e1892f7917b7c43b74131df8480e,0,0,
0xa68a39c8499e1a55d138dcf963bcfd807940c9e8,3826300.726383658,1,0.01713292626327872
0xe0c08bd2ee1b31ebf914c1dd3d017a4c02089d7b,3399622.658747811,0.9999999999999425,0.036618295562649845
0x9433d9c2b8be5c7b321866166ad2303459ddd539,11185411.297143431,1,0.0043123822455428925
0x3222191466156fdc1e48658d2b5efc37f5682861,7094280.779795348,0.3579928293154827,0.0040197949609071274
0x943137660d22515d12fcfbadfc4f93e758f0904f,8814756.891663443,0.6460139779138991,0.0029312304577231822
0xf60899b5d7239d0868520d9b6fec14976a37795b,13061639.719588432,0.6384091153577531,0.0024841268284635735
0xfbbc7084219858480b7b476f1d0afe9b56dcb4fd,2664870.646810851,1,0.035489748371536095
0x23d21a5988c174d6814b6f4547586fe66f490db9,2409143.261669261,1,0.017941011907798423
0xf17e65822b568b3903685a7c9f496cf7656cc6c2,0,0,
0x40fd72257597aa14c7231a7b1aaa29fce868f677,0,0,
0x67466be17df832165f8c80a5a120ccc652bd7e69,0,0,
0x9cf0ed013e67db12ca3af8e7506fe401aa14dad6,0,0,
0x0a6e7ba5042b38349e437ec6db6214aec7b35676,0,0,
0xecedb6f8108b9f7bbf499da843dced6c2bb6e270,32944.42938780134,0.0048975588264802365,0.09270694582986151
0x9ce115f0341ae5dabc8b477b74e83db2018a6f42,0,0,
0x696c911047fa483181c107c75272477b3b5049b9,24180835.77004015,0.47451508043903134,0.06535278035239339
0x37fc75db437f47d09b7fa2d19bd2fd2bf41a7a89,10343337.185478132,0.6673911618135902,0.002591523511157865
0x255debf33bf6ff42668754cadb7b5ee708def9e5,3381582.160897991,1,0.020747513039665145
0xd89fc26ecfdf358f2b9725978c039b67db0de3b3,5794956.263649998,0.552465313399473,0.0037384037536698452
0x6123b0049f904d730db3c36a31167d9d4121fa6b,0,0,
0xcb20b537f5df50bccc00fe6a8eb4d57b14a89a03,946862.4897867383,0.06785735124370232,0.02810893945750725
0x590f820444fa3638e022776752c5eef34e2f89a6,0,0,
0x186ef81fd8e77eec8bffc3039e7ec41d5fc0b457,0,0,
0x25931894a86d47441213199621f1f2994e1c39aa,0,0,
0x163f8b208f984809a3b8e58821956ad1267da8b8,2864325.460320366,1,0.03877909967188093
0xe14dde480166491d3950a3c98ec2586d615187cd,2732616.009545057,1,0.07196920548664239
0x49ecefb80b123b4a7db03492d8987d2314246a03,4968234.044601588,0.9999998584183037,0.014714119959513506
0x756d2c966ef280d84b1c17da185146bb1aa78b3f,8721953.538560957,0.9999999998443744,0.017589392848304505
0x3af41c0da36d439ec52b5ddc7ec7ee14f85445b9,2131896.76612785,0.9968477725579045,0.08238690137346787
0xa37bb2aaac324eb974ea46729217040a23eae996,3567191.9649562584,0.4961252251763765,0.012083170517729686
0x63b4d75e86e0d6aa91037025f2e229ad35ffc55f,2665234.507245931,0.9999975664631175,0.023534873937739738
0x137ddb47ee24eaa998a535ab00378d6bfa84f893,0,0,
0x66761fa41377003622aee3c7675fc7b5c1c2fac5,0,0,
0xa85f1ac4e382dfa943a91a06d3aa4592ea9e2457,2808724.1153517,0.9247561728214705,0.0023246201752334552
0xba83b5ed3f12bfa44f066f03ee0433419b74f469,1946469.3844436023,0.2583521688036647,0.02260480262722075
0xa47c8bf37f92abed4a126bda807a7b7498661acd,0,0,
0xd50ad7c05d090ebe07827e7854141cff48c27b44,3539347.3878957545,0.5944106743996311,0.0031581568583133614
0xec6a4a88471dec876aaf065e79b35bf84750f672,1721648.2939294565,0.15730907213317316,0.004205068490215975
0xb772c8745c46c8868610dcecdcefc803cfdf28f5,1592216.1242620675,0.3915737263543932,0.004786680047814579
0xe6f0e133da580608b167cbf08e6320323b7288cc,2287206.020478915,1,0.026756448081276866
0x92f4dc6feba4cd2ec4c7820574c40ce65beec7fd,2820949.7578577492,0.9559143237085391,0.02732900853170302
0xd1a6efda4607daa187a40bc669bc1acb9c2a5234,858758.5168716031,0.33165859653582813,0.04212134160583375
0x6738757a0a90b2133291f370eebed7282d4358f9,6837841.897892368,0.999846674438019,0.03268792244587223
0x8297201ee09f1f7d608123317ecc4785942d1932,6638611.370733021,0.5277433049241201,0.004225375707987341
0x8ea4105cdebc684f0af195269747c329c524d31c,395292.8809155657,0.10640037054120716,0.018559763874058596
0x7173760a5bb5cfbb1924561a7188484390eda84d,2626538.225389892,0.6477210457632399,0.002761170863289066
0x053ad761e55adf13713a0c9fd4c3a909938b6b20,3307176.72458679,0.9999997695840169,0.023629873703884585
0xd33526068d116ce69f19a9ee46f0bd304f21a51f,0,0,
0xb1f1ee126e9c96231cc3d3fad7c08b4cf873b1f1,0,0,
0x0a26c80be4e060e688d7c23addb92cbb5d2c9eca,174838.19864569383,0.028515709192894284,0.08993254547534286
0xf091867ec603a6628ed83d274e835539d82e9cc8,0,0,
0xfc1c93a2507975e98b9d0e9260ded61a00152bf1,0,0,
0xaddf205a24c13e2dd3685bff238b2124e17f0613,0,0,
0xf5f52266a57e6d7312da39bd7ab9527b9e975c40,6187854.693940554,0.15502397524764455,0.0031036426830055863
0x9483bc3c75f85ece3e9bf4f95088eecd932547c6,16.017829033031184,0.0000016125489328401087,0.461431094243036
0x389fb29230d02e67eb963c1f5a00f2b16f95beb7,0,0,
0x3d31bfb3177612d386d54c2ae13f8ac769ccd3ff,2350974.846680473,0.9999938102799297,0.05706390888790834
0x840a6c2193ff5fda773ca9bb4128affbd552a5a2,3583345.5464520426,0.16672662279626999,0.008511171620927942
0xbb69abb2b45bca9ae48de2e041d3e15e73c2ebc7,7376929.535295725,0.5035906123163695,0.003659433108197296
0xecb2ba112762a0f508d836fe31e374133ec7409a,0,0,
0x92d5942f468447f1f21c2092580f15544923b434,0,0,
0xdfc5964141c018485b4d017634660f85aa667714,0,0,
0xaafec8e08d524d534327fa13fb306f440b5f88eb,0,0,
0xb214b79eac9378a56d14d6e6d452150c80d6ad79,0,0,
0x0ee375090f423934ebfbb241a3eb2ee4e01eaf0a,1484951.2442863905,0.6298851354068731,0.011292995159984666
0x04c17b9d3b29a78f7bd062a57cf44fc633e71f85,0,0,
0xf9ac76d0b862f4c03aec725416f0844297be6e18,2824166.150487678,0.9999588673054829,0.06251709340310531
0xa96b473bbbdd737ef04295341d3ac3561f32ac5f,6467297.1128514595,0.7342586192724895,0.0053956170660284805
0xa3e4bc24177fb99b373202c9bc012496d6592fe2,2438731.389224874,0.6732894837037019,0.006212398473234263
0x822cb137fb01314c8182f54fd13fec116424fd17,8564961.513674185,0.7270806157407163,0.016967045854110595
0x56994aa254ed890f0b6065449d9e5f6219842ec2,10916156.451700773,0.7331957125863358,0.001424517223897779
0xcecc034c1d028e38dd609eea2fbe82b9c814c13b,5220250.909264552,0.9999114721319116,0.017460550116666546
0xbf5495efe5db9ce00f80364c8b423567e58d2110,0,0,
0x944824290cc12f31ae18ef51216a223ba4063092,0,0,
0x58b6a8a3302369daec383334672404ee733ab239,0,0,
0xac57de9c1a09fec648e93eb98875b212db0d460b,0,0,
0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0,0,
0x66d79b8f60ec93bfce0b56f5ac14a2714e509a99,0,0,
0x602745d5dde1c59a696456384e5ebcd8ca51e9bd,2718641.815026074,1,0.05299645093428926
0x3c6f4374e56ee5221e3072bb0f9eedac6198ef93,11400362.258503653,0.7556480004769698,0.010473268844243233
0x7c5e0f17f5bb2d76d5f752d9ef4e0cdcb8bfb70b,106362.36293774315,0.04430140503697992,0.008520009616305743
0x52ede9f5fe4c8aeed42275154fe0c5b7c020bc09,4126000.7807877157,0.9999673979829813,0.015604884560101688
0xdef1b2d939edc0e4d35806c59b3166f790175afe,3794982.326639583,0.09214805561205319,0.011353335751637784
0x92495ea0dc8590e911b1bff588166b61914f7ccc,2603746.9551098687,0.9999998785976187,0.0330643069503654
0xcbde0453d4e7d748077c1b0ac2216c011dd2f406,0,0,
0x23f3d4625aef6f0b84d50db1d53516e6015c0c9b,0,0,
0x1963a95cfc30e49cc75f7f2de6027289971cac79,117882010.9110209,0.9108423563567838,0.4854413894287122
0x7636d8722fdf7cd34232a915e48e96aa3eb386bf,0,0,
0x962c8a85f500519266269f77dffba4cea0b46da1,24817917.4910738,0.33660295601391454,0.001232801218121762
0x9f277edfc463ebaa3d2a6274b01177697e910391,678317.3588731476,0.04301038504740256,0.03260649319933527
0x9a43a20ef8811707f8e9ca84695b2a2675c66698,341320.73299607873,0.11998673674503307,0.15198341398590287
0xbfe55ce2f36d6bda3d97993ff989fad95d8d3317,2643057.318854124,0.999999422924526,0.05380589343208506
0x72e228cdfdc77a36048a7ef62485be11b6d3b25e,868220.2633088824,0.2208280095362972,0.004818559022472731
0xf480f819766c024defc0e8a333b324350174ff71,714024.2970706656,0.2777149567813307,0.02660622390157515
0x1c9ba9144505aaba12f4b126fda9807150b88f80,0,0,
0x7cba815d7dadd811948c6f9d35df8ff437b3ef1b,241664.2517094568,0.036506434655373815,0.024441305924838085
0x317e949cd0a1de11feb24d47f08bc97c8473ef9d,2919473.9449350345,0.999295470266701,0.010188512271334466
0xb5a662c7b4dc5f8abef97adfb1adefde8bb3511d,10625002.754074665,0.708346167352732,0.002206799395012197
0x21651db8e9d9f91d3174185d5519f05130411331,2553226.712276801,1,0.01039623577669578
0x40251952a3b8bd80e360f200ee1946b3f444d5df,2991338.583478484,0.7607777366299282,0.014224296078961121
0x79801ac51d18543579d26c5b392581d17b273b89,11326380.843316123,0.3874305322856602,0.004631059607158729
0xd8c978de79e12728e38aa952a6cb4166f891790f,0,0,
0xd4419c2d3daa986dc30444fa333a846be44fd1eb,0,0,
0xb8f28c60dd8240141185a192fa4156a23e189305,460528.8859488136,0.19381729588027793,0.009155927324580477
0x69cc017cc1bd6c171aed88413dd7b36f6464ccd5,483170.6238873421,0.16313885918096183,0.009267136284912155
0x2d3a55be8267effc7c6f41035b3d8d71f3a9c1af,438199.4349968551,0.18820101173297596,0.015868648229531386
