token_address,token_symbol,volume_spike_ratio,absolute_max_daily_volume_usd,total_days_traded,max_trade_dominance,early_velocity_ratio,early_trade_dominance,has_temporal_data,iso_score,iso_flag,dbscan_flag,mahalanobis_dist,pca_flag,consensus_votes,suspicion_score,btc_contamination_score,PCA1,PCA2,PCA3,taxonomy,confidence,is_fraud,is_anomaly_expected,is_validated
0x516d31321928700c6b4fb0db0c8c6bc5d6799787,SHX,6.744260282084803,404632.0598646122,177,0.1227496507782231,0.0010146096118777,0.804959271648063,True,-0.10365433928417678,True,True,6.257195034012671,True,3,0.9912321181356714,0.06370726212380055,1.2344695864511437,5.848953536060205,-2.8312987895556043,,,0,,0
0x699e04f98de2fc395a7dcbf36b48ec837a976490,tacUSD,15.674381075781069,2445337.2731398023,135,0.4052014220155763,0.0008827473346117,0.8098249020105623,True,-0.09468854630792145,True,True,7.105636179036438,True,3,0.9910013844023997,0.01144510649600574,1.5504928154162625,7.254388491979173,-1.8762953079508544,,,0,,0
0x04acaf8d2865c0714f79da09645c13fd2888977f,WFRAX,17.597608923041633,2120864.443815302,307,0.0909988304794119,5.9450551882e-06,0.9007419877105804,True,-0.09665055173479742,True,True,6.727536529273274,True,3,0.9910013844023996,0.03917480551783524,1.6216805577596718,6.904211469163965,-1.6111761430365337,,,0,,0
0xa1d0948745c79b5df654b0ec1082f9b61206add4,DOGIMUS,192.51375878590508,4178120.170665183,219,0.3658322036361064,0.8904989467584208,0.3608642918580175,True,-0.16271033443470773,True,True,3.9785179029828255,True,3,0.9908860175357637,0.01499781561104328,1.143950019265218,3.877016727574879,1.4311179422015663,NORMAL,MEDIUM,0,0.0,1
0xef4461891dfb3ac8572ccf7c794664a8dd927945,WCT,37.4952990304744,729057.5039745772,352,0.0339219828633911,2.86734065035e-05,1.0,True,-0.08798558566501025,True,True,7.170228513935091,True,3,0.9907706506691278,0.08040267533583624,2.2526979508971974,7.216167386757242,-1.9513656775957062,,,0,,0
0xa807ae4d4e2d5a4e1a56ae4150ee33016e3133c4,X,1.0,2792455.4066484454,1,0.4969784124470477,1.0,0.4969784124470477,True,-0.10446410665990635,True,True,5.316012722940124,True,3,0.9903091832025842,,-1.0422168023606886,5.376642051832249,-1.5790880589552714,UNKNOWN,LOW,0,,1
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,121.76298991018476,124918687.73376144,366,0.9870051281688372,0.0,0.0125744433624868,True,-0.11450990596327937,True,True,4.926854185464169,True,3,0.9901938163359483,0.1908804631742673,3.034675845670251,3.5767713898034748,2.9204002421793334,NORMAL,HIGH,0,0.0,1
0x5086bf358635b81d8c47c66d1c8b9e567db70c72,reUSD,41.74044100120242,26411947.21776026,273,0.0728248743208347,2.833764645776823e-07,0.7143330572612064,True,-0.10121900080851354,True,True,5.705827765729443,True,3,0.9900784494693124,0.06411941046107018,1.0337232538893784,6.06389429202626,0.4765506916454884,,,0,,0
0xc5d6a7b61d18afa11435a889557b068bb9f29930,sUSDD,3.250710459398888,1288547.3321496649,138,0.3275970803289458,1.62334819796e-05,0.620353193009595,True,-0.09416503909237883,True,True,5.537397827450553,True,3,0.9888094139363175,0.00972410234567661,0.9339674738350634,5.320666762508687,-2.2822574715053805,,,0,,0
0x56969090ae8db55781a82f0f3ba5b5d4a8b9b947,BORPA,1.0,2760375.638265031,1,0.4851597238351568,1.0,0.485159723835157,True,-0.09501274653957581,True,True,5.190528488853959,True,3,0.9885786802030456,,-1.0724235787278869,5.243218791913355,-1.5455350355765187,,,0,,0
0x0bf18990c1db3d2ce3fb1bbf4caa0a82bb63cb08,KUBO,1.0,2690848.296609627,1,0.4892355554892455,1.0,0.4892355554892457,True,-0.09370368547410701,True,True,5.231091956674492,True,3,0.9881172127365021,,-1.0547158722746817,5.28121877662326,-1.5719861421837782,FRAUD,MEDIUM,1,1.0,1
0xfabcd17399e941f74fd8a6649472d065fb82522f,ROSSIY,7.769646610121327,15464823.119981648,10,0.4979833293439537,0.0111863716166279,0.5000022495287362,True,-0.08359732612595627,True,True,5.293564541968714,True,3,0.9878864790032302,,0.4066203925823755,5.620793030855676,-0.7178361874087221,,,0,,0
0x961df0e5e14a592c5ffff9a138273cc0d148ef86,SOLX,1.9986418555601213,2177081.7000047485,2,0.4928582650651323,1.0,0.4925235787089592,True,-0.09311914169946589,True,True,5.175780070436228,True,3,0.9877711121365944,,-0.8384168303489895,5.262285530897552,-1.5025568970687273,,,0,,0
0x294eecec65a0142e84aedfd8eb2fbea8c9a9fbad,tacETH,13.65875215632054,801332.288685302,115,0.4016022265998827,0.006047108010771,0.6786519551720304,True,-0.0723258139561701,True,True,6.04681943735725,True,3,0.9876557452699585,0.0523127403922695,1.614701726738855,5.90139168445719,-2.1912726493559056,,,0,,0
0xd5255cc08ebaf6d54ac9448822a18d8a3da29a42,AIDaUSDC,6.237885193655288,2768609.896087109,108,0.3622275479248883,2.4773992587e-05,0.5893835910587285,True,-0.08012453059724067,True,True,5.351312023687716,True,3,0.9875403784033225,0.2661649636656603,0.8897459925536492,5.403494805790135,-1.6476429980433236,,,0,,0
0x8f4d9102661fb74adae2fb6b85a6b16f872f6b66,SURGE,99.17682003184515,75199401.64743176,180,0.5000000094869613,5.6310672524e-06,0.2957054617506449,True,-0.09774505777858988,True,True,4.6314102884523995,True,3,0.9875403784033225,0.18267101577175432,1.4600044228580769,4.3374358772846,1.9650893693213813,NORMAL,LOW,0,0.0,1
0x1e0698bc10f0e05d961f05c17bd45f5dad5d79ef,CatGirl,52.85468139712128,21516922.9226651,53,0.2458440978003168,0.9970848106951408,0.2458374161168935,True,-0.11032328574955041,True,True,3.575607077195515,True,3,0.9874250115366867,0.04247510226067743,-0.8292436501493676,3.149678738196969,1.8778713044891924,NORMAL,LOW,0,0.0,1
0xaa3efacf09767350517c5a6ee398e0dbff03785d,URL,8.40894365478944,12000383.9616,14,0.5000340005120925,0.0058303780860367,0.5000862686315265,True,-0.08046492720489584,True,True,5.253068993417081,True,3,0.9873096446700507,0.22501206723509107,0.5219959588116586,5.555567191516437,-0.8129404368995564,FRAUD,MEDIUM,1,1.0,1
0xedd7c94fd7b4971b916d15067bc454b9e1bad980,ZIPT,5.930023178088587,123295387.93735678,12,0.999999979398965,0.0,0.0125744433624868,True,-0.10369851408499131,True,True,3.719373750555246,True,3,0.9868481772035071,,0.6739601961787388,3.789559887250476,1.0416184531223376,NORMAL,MEDIUM,0,0.0,1
0xe868084cf08f3c3db11f4b73a95473762d9463f7,YU,21.38064205803093,1934049.513185821,314,0.1678433387607741,0.0001045931389739,0.6735053357646943,True,-0.07311157610392938,True,True,5.1719320115522125,True,3,0.9862713428703276,0.024140509665816896,1.782558401209289,5.288077734940639,-1.0503060104179562,,,0,,0
0xdbdc1ef57537e34680b898e1febd3d68c7389bcb,siUSD,18.67405646644097,689867.6060804261,208,0.2096038723486179,2.0891488132584226e-08,0.7142857142857143,True,-0.06581955493903746,True,True,5.629097240445098,True,3,0.9862713428703276,0.014217754342143509,1.7086908943854375,5.51699771169649,-1.9284774552324377,,,0,,0
0xf6b1117ec07684d3958cad8beb1b302bfd21103f,TSLAon,101.99945621839656,861046.0621073549,207,0.2490468310713985,5.05800803446e-05,0.5620739394713931,True,-0.08128720506517018,True,True,4.480296249776732,True,3,0.9856945085371481,0.046210178460016196,2.266293446855631,4.485452396317014,-0.7054690051426167,,,0,,0
0x5fa487bca6158c64046b2813623e20755091da0b,thBILL,20.18141056145021,6700773.876817039,218,0.3861938668706757,0.0009898534769029,0.558384962378595,True,-0.07092573231782284,True,True,5.156702125950257,True,3,0.9855791416705122,0.12258678264356547,1.5166070440115782,5.413652694569448,-0.48072630848644426,BENIGN,HIGH,0,1.0,1
0x4f8e5de400de08b164e7421b3ee387f461becd1a,USDD,18.261583763501022,352718.0676706284,136,0.5689280241909822,5.086486984369726e-07,0.4479570864086665,True,-0.07366998127187496,True,True,4.765306970420137,True,3,0.9853484079372404,0.02864378003521341,2.248779792715128,4.323783149494591,-2.004702135448998,,,0,,0
0x8786336fbe367eb4548a1ee3e4543355ecab5fc4,HANC,64.20846017610086,1475363.4297006428,84,0.4898185093836104,8.1746144133e-06,0.5167928811725765,True,-0.07141629567295416,True,True,4.975165447503118,True,3,0.9852330410706045,0.03026686269253992,2.0147464944984543,5.059086367908593,-0.9121190692477011,,,0,,0
